isbn,title,image URL,description
116050797X 9791160507973,아이 마음에 상처 주지 않는 습관 (내 아이를 위한 따뜻한 심리학 공부),https://bookthumb-phinf.pstatic.net/cover/149/662/14966278.jpg?type=m1&udate=20190625,"아이 마음에 상처 주지 않는 습관은 아이 마음을 이해하려는 노력에서부터 시작된다!온오프라인 육아상담 플랫폼 그로잉맘 대표 이다랑이 직접 아이를 키워본 경험과 오랜 육아상담 경험에 심리학 이론을 탄탄하게 결합해 아이의 마음이 어떻게 자라나는지를 안내하고, 그 과정에서 나타나는 문제 행동처럼... "
1160500797 9791160500790,직장인을 위한 실무 엑셀 ([최신개정판] 실전! 비즈니스 엑셀 완전 정복),https://bookthumb-phinf.pstatic.net/cover/114/816/11481604.jpg?type=m1&udate=20190320,"현장감 100%! 업무 시간은 줄이고 효율은 높인다!
현장감 100%! 업무 시간은 줄이고 효율은 높인다!
『직장인을 위한 실무 엑셀』은 엑셀 모든 버전에서 사용 가능한 실무 예제로, 업무를 빠르게 처리할 수 있는 필수 팁만 쏙쏙 뽑아 알려주는 책이다. 실무에서 가장 유용한 함수와 분석 기능 뿐만 아니라 분석... "
1187345814 9791187345817,"유튜브로 돈 벌기 (대한민국 TOP 크리에이터, '유튜브 스타'가 직접 알려주는)",https://bookthumb-phinf.pstatic.net/cover/110/212/11021275.jpg?type=m1&udate=20190710,"유튜브 스타도 되고 수익도 얻는 일석이조 유튜브 운영!'유튜브 스타'가 직접 알려주는 유튜브로 돈 버는 방법 『유튜브로 돈 벌기』. 내가 좋아하는 나만의 콘텐츠를 기획하고, 영상으로 만들어 유튜브에 올려보자. 취미생활뿐만 아니라 경제활동도 동시에 할 수 있는 생산적인 활동이 될 것이다.

책에는 인기... "
1160507112 9791160507119,"부동산 상식사전 (전ㆍ월세, 내집, 상가, 토지, 경매까지 처음 만나는 부동산의 모든 것)",https://bookthumb-phinf.pstatic.net/cover/144/775/14477599.jpg?type=m1&udate=20190314,"처음 만나는 부동산의 모든 것!

부동산 시장의 변화와 함께 법 개정 정보까지 꼼꼼하게 반영한 『부동산 상식사전』. 왕초보 딱지를 떼는 핵심 부동산 강의로 시작해 전·월세부터 내 집, 상가, 토지, 경매까지 국내 최초로 부동산 전 분야를 체계적으로 정리했다. 각 부동산의 거래 절차와 방법을 상세히 설명하고... "
1160505829 9791160505825,"시나공 컴퓨터활용능력 1급 실기 (2019,컴활 함수 사전+자동 채점 프로그램+계산문제회+최신기출문제)",https://bookthumb-phinf.pstatic.net/cover/140/518/14051842.jpg?type=m1&udate=20181005,"엑셀, 액세스의 방대한 기능 중 시험에 꼭 나오는 기능을 26개 섹션으로 압축하고, 쉽게 익힐 수 있도록 따라하기 형식으로 구성하였습니다. 각 섹션마다 출제된 비율에 따라 A, B, C, D 등급을 지정하여 중요한 내용을 먼저 볼 수 있습니다.

&lt;계산문제! 반복이 해답입니다&gt; 자주 틀리는 계산문제는 컴퓨터... "
1160508070 9791160508079,월급쟁이 재테크 상식사전,https://bookthumb-phinf.pstatic.net/cover/150/019/15001995.jpg?type=m1&udate=20190629,"《월급쟁이 재테크 상식사전》4차 개정판

 예 · 적금, 펀드, 주식, 부동산, P2P, 앱테크까지
꼼꼼하게 모으고 안전하게 불리는 비법 152

읽기만 해도 알아서 재테크가 시작된다!
퇴근길 5분, 당신의 첫 돈 공부

12년 연속 부동의 베스트셀러! 
40만 왕초보의 재테크 입문서 최신개정판!
재테크를 시작하려는... "
1160505837 9791160505832,"시나공 컴퓨터활용능력 2급 실기 (2019,컴활 함수 사전+자동 채점 프로그램+계산문제+최신기출문제)",https://bookthumb-phinf.pstatic.net/cover/140/518/14051843.jpg?type=m1&udate=20181005,"엑셀의 방대한 기능 중 시험에 꼭 나오는 기능을 16개 섹션으로 압축하고, 쉽게 익힐 수 있도록 따라하기 형식으로 구성하였습니다. 각 섹션마다 출제된 비율에 따라 A, B, C, D 등급을 지정하여 중요한 내용을 먼저 볼 수 있습니다.

&lt;계산문제! 반복이 해답입니다&gt; 자주 틀리는 계산문제는 컴퓨터 없이도... "
8955824890 9788955824896,틀리면 어떡해?,https://bookthumb-phinf.pstatic.net/cover/146/301/14630199.jpg?type=m1&udate=20190628,“틀려도 괜찮아. 자신 있게 최선을 다 하는 거야!” &#x0D;&#x0D;초등학교에 입학하고 왠지 어려운 시험이 엄청 많아진 것만 같은 그린이. 하지만 시험에 자신이 없는 그린이에게는 유치원 때부터 기다려 온 시험이 하나 있었어요. 바로 국기원 심사위원들 앞에서 보는 태권도 승품 시험이었지요. 받아쓰기... 
1160505586 9791160505580,"시나공 총정리 컴퓨터활용능력 2급 필기 (핵심요약+기출문제+모의고사,2019)",https://bookthumb-phinf.pstatic.net/cover/139/993/13999335.jpg?type=m1&udate=20181226,합격에 꼭 필요한 핵심 개념을 짧게 공부하고 기출문제로 바로 확인시켜 지루하지 않게 학습할 수 있다. 〈핵심요약 & 대표기출문제 풀이〉 이론은 시험에 꼭 나오는 내용만 엄선하여 문제가 출제될 수 있는 최소 단위로 정리했다. 그리고 학습한 내용이 어떻게 문제로 출제되는지 핵심요약 바로... 
1160506892 9791160506891,초등 자존감의 힘 (소극적인 아이도 당당하게 만드는),https://bookthumb-phinf.pstatic.net/cover/144/363/14436347.jpg?type=m1&udate=20190220,"자존감은 성장입니다!&#x0D;그리고 초등 저학년, 자존감의 틀이 만들어지기 시작합니다. &#x0D;&#x0D;초등 시기 아이의 세상이 넓어지면서 타인과 함께하게 되고 서서히 자신에 대해 자각하며 스스로를 발견하게 된다. 이때 자신을 어떤 사람으로 자기매김하는지가 자존감에 결정적인 영향을 미친다. 그런데도... "
1160505810 9791160505818,"시나공 워드프로세서 실기 (2019,자동 채점 프로그램+채점기준)",https://bookthumb-phinf.pstatic.net/cover/140/372/14037222.jpg?type=m1&udate=20190710,"시험에 꼭 나오는 기능만 17가지로 압축하여 따라하기 형식으로 구성하였으며, 상공회의소에서 출제기준으로 공지한 A, B, C형을 완벽하게 분석하여 어떤 유형이 나와도 당황하지 않을 수 있습니다.
[연습문제]를 배치하여 앞에서 배운 기능을 확실히 익힐 수 있고 새롭게 추가된 출제유형을 반영한 모의고사... "
1160505578 9791160505573,"시나공 총정리 컴퓨터활용능력 1급 필기 (2019, 2급 포함, 핵심요약+기출문제+모의고사)",https://bookthumb-phinf.pstatic.net/cover/139/938/13993828.jpg?type=m1&udate=20180905,"시험 날짜는 다가오는데 공부할 시간이 없다면? 시나공 총정리 시리즈!
합격에 꼭 필요한 핵심 개념을 짧게 공부하고 기출문제로 바로 확인시켜 지루하지 않게 학습할 수 있습니다.

[핵심요약 & 대표기출문제 풀이] 이론은 시험에 꼭 나오는 내용만 엄선하여 문제가 출제될 수 있는 최소 단위로... "
1160506299 9791160506297,"시나공 정보처리기사 필기 (2019,필수암기집+기출문제)",https://bookthumb-phinf.pstatic.net/cover/142/043/14204357.jpg?type=m1&udate=20181123,"는 실제 시험의 출제 경향을 친절하게 짚어주고, 자주 시험에 나온 내용은 확실히 강조하여 혼자서도 충분히 공부할 수 있게 도와줍니다. 지금까지 출제된 모든 기출문제를 통계적으로 분석하여 시험에 나오는 것만 골라 181개의 섹션, 763개의 필드로 정리하였습니다. 섹션은 시험에 출제된 비율에... "
1160506973 9791160506976,"시나공 정보처리기사 실기 (C와 JAVA의 기,산업기사 포함,2019)",https://bookthumb-phinf.pstatic.net/cover/144/663/14466324.jpg?type=m1&udate=20190503,"비전공자도 혼자서 공부할 수 있는 쉬운 책!시험에서 한 개의 문제로 출제될 테마를 하나의 섹션으로 구성하여 개념을 이해하고 문제를 풀 수 있는 능력을 키울 수 있도록 충분한 내용과 자세한 해설을 수록하였습니다. 또한, 섹션별 내용 설명이 끝날 때마다 ‘예상 문제 은행’을 제공합니다. 본문에서 배운... "
1188991795 9791188991792,기적의 중학연산 1A,https://bookthumb-phinf.pstatic.net/cover/143/722/14372233.jpg?type=m1&udate=20190226,"수학에서 문제를 잘 푸는 것은 매우 중요합니다. 하지만 무턱대고 어려운 문제에 도전한다고 다 풀 수 있는 것은 아닙니다. 그래서 중학교에서도 연산 훈련은 꼭 필요합니다.
[기적의 중학연산] 시리즈는 모든 학생이 중학 수학의 기본기인 연산을 쉽게 정복할 수 있도록 구성한 중학수학의 입문서입니다. 
중학교... "
1160506256 9791160506259,소유진의 엄마도 아이도 즐거운 이유식 (전면개정판),https://bookthumb-phinf.pstatic.net/cover/141/173/14117302.jpg?type=m1&udate=20190723,"솜씨 좋은 엄마 소유진의 우리 아기 첫 이유식 
엄마는 즐겁게 만들고 아이는 맛있게 먹어 준
영양 만점 건강 이유식을 소개합니다!
배우이자 두 아이의 엄마 소유진이 알려주는 요리에 서툰 초보맘, 시간에 쫓기는 워킹맘, 백과사전처럼 꽉 찬 정보에 머리 아픈 엄마들을 위한 아주 쉽고 친절한 이유식 레시피 북.... "
1160507643 9791160507645,교과서가 쉬워지는 주말여행,https://bookthumb-phinf.pstatic.net/cover/147/406/14740687.jpg?type=m1&udate=20190503,"아이와 함께 꼭 가봐야 할 교육 여행지!전문 여행 작가 2명이 전국 구석구석을 누비며 찾아낸 다양한 교과서 영역별 여행지와 그 외 가볼 만한 곳들을 소개하는 『교과서가 쉬워지는 주말여행』. 체험학습이 일반화된 요즘엔 주말마다 어디를 갈지, 뭐부터 준비해야 할지 막막한 부모들을 위한 책이다. 사교육... "
1160505411 9791160505412,시나공 SUMMARY 정보처리기사 필기 (2019),https://bookthumb-phinf.pstatic.net/cover/140/073/14007380.jpg?type=m1&udate=20190122,"시험 날짜는 다가오는데 공부할 시간이 없다면? 시나공 SUMMARY 시리즈!

합격에 꼭 필요한 핵심 개념과 이 이론이 어떻게 문제로 출제되는지 확인할 수 있도록 ‘핵심’과 관련하여 출제되었던 모든 문제를 단답형 또는 O, X 등으로 변형하여 수록하였습니다. 이 문제만 모두 이해한다면 합격에 대한... "
1159242046 9791159242045,"영알남의 영어의 진실 (영단어, 빅픽처를 그려라!)",https://bookthumb-phinf.pstatic.net/cover/142/531/14253175.jpg?type=m1&udate=20190724,"누적 조회수 7천만! 유튜브 45만 구독자가 열광한 학습법&#x0D;화제의 유튜브 채널 [영어 알려주는 남자] 책으로 출간되다&#x0D;&#x0D;개설 1년 반 만에 구독자 29만 명 돌파, 현재 45만 구독자의 사랑을 받고 있는 영어 유튜버 ‘영알남’이 마침내 구독자들을 사로잡은 비밀을 공개한다. 그동안 유튜브 강의로만... "
1160506272 9791160506273,"시나공 컴퓨터활용능력 1급 필기 (2019,필수암기집+기출문제+동영상강의+기억상자 암기프로그램+기출CBT,2급 포함)",https://bookthumb-phinf.pstatic.net/cover/142/001/14200112.jpg?type=m1&udate=20181122,"는 실제 시험의 출제 경향을 친절하게 짚어주고, 자주 시험에 나온 내용은 확실히 강조하여 혼자서도 충분히 공부할 수 있게 도와줍니다. 지금까지 출제된 모든 기출문제를 통계적으로 분석하여 시험에 나오는 것만 골라 162개의 섹션, 645개의 필드로 정리하였습니다. 섹션은 시험에 출제된 비율에... "
116050704X 9791160507041,"아빠 놀이 백과사전 (하루 1분, 아빠랑 아이의 행복한 시간)",https://bookthumb-phinf.pstatic.net/cover/144/743/14474384.jpg?type=m1&udate=20190622,"&quot;아빠랑 노는 게 제일 좋아요!”&#x0D;아이에게 멋진 아빠를 선물하세요&#x0D;&#x0D;* 크라우드 펀딩 8345% 달성, 인기 놀이법&#x0D;* 2~7세 아이가 좋아하는 실내놀이 100가지&#x0D;* 아빠들이 선정하고 아동발달 전문가가 검증한 최고의 놀이법&#x0D;* 특별 부록 [아빠 놀이 카드 24]&#x0D;&#x0D;크라우드 펀딩의 대표... "
116050539X 9791160505399,"시나공 Summary 컴퓨터활용능력 1급 필기 (2019,핵심요약+기출문제=초단기 합격)",https://bookthumb-phinf.pstatic.net/cover/140/073/14007387.jpg?type=m1&udate=20180914,"시험 날짜는 다가오는데 공부할 시간이 없다면? 시나공 SUMMARY 시리즈!합격에 꼭 필요한 핵심 개념과 이 이론이 어떻게 문제로 출제되는지 확인할 수 있도록 ‘핵심’과 관련하여 출제되었던 모든 문제를 단답형 또는 O, X 등으로 변형하여 수록하였습니다. 이 문제만 모두 이해한다면 합격에 대한 확신이... "
1160506280 9791160506280,"시나공 컴퓨터활용능력 2급 필기 (2019,필수암기집+기출문제)",https://bookthumb-phinf.pstatic.net/cover/142/001/14200113.jpg?type=m1&udate=20181122,"는 실제 시험의 출제 경향을 친절하게 짚어주고, 자주 시험에 나온 내용은 확실히 강조하여 혼자서도 충분히 공부할 수 있게 도와줍니다. 지금까지 출제된 모든 기출문제를 통계적으로 분석하여 시험에 나오는 것만 골라 99개의 섹션, 386개의 필드로 정리하였습니다. 섹션은 시험에 출제된 비율에 따라... "
1160505977 9791160505979,케라스 창시자에게 배우는 딥러닝 (창시자의 철학까지 담았다!),https://bookthumb-phinf.pstatic.net/cover/140/690/14069088.jpg?type=m1&udate=20190725,"단어 하나, 코드 한 줄 버릴 것이 없다!
창시자의 철학까지 담은 딥러닝 입문서

케라스 창시자이자 구글 딥러닝 연구원인 저자는 ‘인공 지능의 민주화’를 강조한다. 이 책 역시 많은 사람에게 딥러닝을 전달하는 또 다른 방법이며, 딥러닝 이면의 개념과 구현을 가능하면 쉽게 이해할 수 있게 하는 데 중점을... "
1160507554 9791160507553,말문이 터지는 언어놀이,https://bookthumb-phinf.pstatic.net/cover/147/420/14742011.jpg?type=m1&udate=20190516,"똑똑한 아이가 말을 잘하는 게 아니라 말을 잘해야 똑똑해진다!&#x0D;&#x0D;웅얼거리기 시작하는 2세, 어휘가 폭발하는 3세, &#x0D;문장을 자연스럽게 익히고 표현할 수 있는 4~5세까지!&#x0D;일상에서 자연스럽게 활용하는 언어적 자극 놀이 49가지&#x0D;&#x0D;갓 태어난 아이의 눈에 비친 세상은 온통 무의미한 소음과... "
1160506477 9791160506471,"시나공 컴퓨터활용능력 1급 필기 기출문제집 (2019,핵심요약+동영상 강의+기억상자 암기프로그램+기출CBT)",https://bookthumb-phinf.pstatic.net/cover/142/551/14255154.jpg?type=m1&udate=20181205,"초단타 합격 전략!

최근 5년간 출제된 최신 기출문제 15회분을 수록하고 문제마다 시험에 출제된 비율에 따라 A, B, C, D 등급을 지정하여 중요도를 표시했습니다. 개념과 함께 더 공부해야 할 문제, 문제와 지문을 외워야 할 문제, 답만 기억하고 넘어가라 문제들을 전문가가 꼼꼼히 알려줍니다.
수록된... "
1160507341 9791160507348,무작정 따라하기 하와이 (2019-2020 최신판),https://bookthumb-phinf.pstatic.net/cover/147/406/14740690.jpg?type=m1&udate=20190629,"출국 전, 출국 후 두 권으로 보는 분리형 가이드북!

출국 전 여행 계획을 더 쉽게 짤 수 있도록 도와주는 1권《미리 보는 테마북》, 출국 후 여행을 더 가볍게 즐기는 2권 《가서 보는 코스북》으로 구성된 『무작정 따라하기 하와이(2019-2020)』. 1권은 도시별로 관광, 음식, 쇼핑, 체험 등 놓칠 수 없는 최신 여행... "
1160505853 9791160505856,모두의 파이썬 (20일 만에 배우는 프로그래밍 기초),https://bookthumb-phinf.pstatic.net/cover/141/261/14126163.jpg?type=m1&udate=20181105,"파이썬 분야 & 어린이 코딩 교육 분야
2년 연속 베스트셀러! 개정판 출간!

즐겁게 시작하는 나의 첫 프로그래밍!
프로그래밍을 한 번도 해본 적이 없어도 괜찮다. 파이썬이 무엇인지 몰라도 상관 없다. 어려운 개념과 복잡한 이론 설명은 최대한 줄이고, 초보자가 프로그래밍을 쉽게 배울 수 있도록 짧고... "
1160506485 9791160506488,"시나공 컴퓨터활용능력 2급 필기 기출문제집 (2019,핵심요약+동영상 강의+기억상자 암기프로그램+기출CBT)",https://bookthumb-phinf.pstatic.net/cover/142/551/14255155.jpg?type=m1&udate=20181211,"초단타 합격 전략!

최근 5년간 출제된 최신 기출문제 15회분을 수록하고 문제마다 시험에 출제된 비율에 따라 A, B, C, D 등급을 지정하여 중요도를 표시했습니다. 개념과 함께 더 공부해야 할 문제, 문제와 지문을 외워야 할 문제, 답만 기억하고 넘어가라 문제들을 전문가가 꼼꼼히 알려줍니다.
수록된... "
1160506493 9791160506495,"시나공 정보처리기사 필기 기출문제집 (2019,핵심요약+동영상 강의+기억상자 암기프로그램+기출CBT)",https://bookthumb-phinf.pstatic.net/cover/142/551/14255156.jpg?type=m1&udate=20181205,"초단타 합격 전략!

최근 5년간 출제된 최신 기출문제 15회분을 수록하고 문제마다 시험에 출제된 비율에 따라 A, B, C, D 등급을 지정하여 중요도를 표시했습니다. 개념과 함께 더 공부해야 할 문제, 문제와 지문을 외워야 할 문제, 답만 기억하고 넘어가라 문제들을 전문가가 꼼꼼히 알려줍니다.
수록된... "
1188991809 9791188991808,기적의 중학연산 1B,https://bookthumb-phinf.pstatic.net/cover/143/722/14372214.jpg?type=m1&udate=20190226,"수학에서 문제를 잘 푸는 것은 매우 중요합니다. 하지만 무턱대고 어려운 문제에 도전한다고 다 풀 수 있는 것은 아닙니다. 그래서 중학교에서도 연산 훈련은 꼭 필요합니다.
[기적의 중학연산] 시리즈는 모든 학생이 중학 수학의 기본기인 연산을 쉽게 정복할 수 있도록 구성한 중학수학의 입문서입니다. 
중학교... "
1160506671 9791160506679,"시나공 GTQ 포토샵 1급(2, 3급 포함) (2019, 포토샵 CS4 영문 한글 공용)",https://bookthumb-phinf.pstatic.net/cover/143/684/14368403.jpg?type=m1&udate=20190616,"한 번만 따라하면 GTQ 시험시간 90분이 여유로워지는 책!

초보자의 눈높이에서 수없이 따라 하며 수정 과정을 반복하여, 생초보자도 쉽게 따라 할 수 있습니다. 포토샵의 다양한 기능 중 시험에 출제되는 기능만을 선별하여 확실하게 설명해줍니다."
1160507287 9791160507287,포토샵&일러스트레이터CC 무작정따라하기 (2019),https://bookthumb-phinf.pstatic.net/cover/146/185/14618512.jpg?type=m1&udate=20190403,"포토샵&일러스트레이터 CC 2019의 새로운 버전 출시에 맞춰 새롭게 선보이는 ‘포토샵&일러스트레이터 CC 2019 무작정 따라하기’는 사용자가 가장 쉽고, 빠르게 포토샵과 일러스트레이터를 배울 수 있도록 기본 이론과 따라하기 예제를 연계하여 구성하였다. 체계적이고 효율적인 학습을 위해... "
116406049X 9791164060498,이상한 과자 가게 전천당 2,https://bookthumb-phinf.pstatic.net/cover/150/703/15070327.jpg?type=m1&udate=20190709,"일본에서 2013년에 1권이 첫 출간되어 6년 간 총 11권이 나왔다. 후속권이 나올 때마다 판타지 분야에서 1위를 하며 2019년 현재 85만 부 이상이 판매되었다. 또한 일본 어린이들이 뽑은 최고의 책(포플라사 주관)에 '추리 천재 엉덩이 탐정' 시리즈, '있으려나 서점'과 함께 나란히 선정되었다. 게다가 작가... "
1160506981 9791160506983,"시나공 정보처리기능사 실기 (2019,알고리즘 해법+기출문제)",https://bookthumb-phinf.pstatic.net/cover/144/663/14466323.jpg?type=m1&udate=20190129,"비전공자도 혼자서 공부할 수 있는 쉬운 책!

시험에서 한 개의 문제로 출제될 테마를 하나의 섹션으로 구성하여 개념을 이해하고 문제를 풀 수 있는 능력을 키울 수 있도록 충분한 내용과 자세한 해설을 수록하였습니다. 또한, 장별 학습 후 충분한 예상문제은행을 통해 본문에서 배운 내용이 시험에서 어떻게... "
1160507961 9791160507966,"머신 러닝 교과서 with 파이썬, 사이킷런, 텐서플로",https://bookthumb-phinf.pstatic.net/cover/149/228/14922892.jpg?type=m1&udate=20190725,"아마존 머신 러닝 분야 베스트셀러!
기본기에 충실한 머신 러닝 입문서

코드 실행만으로는 머신 러닝을 충분히 이해할 수 없다. 머신 러닝을 제대로 이해하고 싶다면 코드 외에도 머신 러닝 이론과 머신 러닝 알고리즘의 뒤편에 있는 수학 개념을 알아야 한다. 이 책은 이해를 돕는 개념 설명, 머신... "
1160506310 9791160506310,"시나공 정보처리기능사 필기 (2019,필수암기집+기출문제+동영상강의+기억상자 암기프로그램+기출CBT)",https://bookthumb-phinf.pstatic.net/cover/142/001/14200114.jpg?type=m1&udate=20181122,"는 실제 시험의 출제 경향을 친절하게 짚어주고, 자주 시험에 나온 내용은 확실히 강조하여 혼자서도 충분히 공부할 수 있게 도와줍니다. 지금까지 출제된 모든 기출문제를 통계적으로 분석하여 시험에 나오는 것만 골라 75개의 섹션, 263개의 필드로 정리하였습니다. 섹션은 시험에 출제된 비율에 따라... "
1160507813 9791160507812,모두의 데이터 분석 with 파이썬 (실생활 예제로 시작하는 데이터 분석 첫걸음),https://bookthumb-phinf.pstatic.net/cover/148/205/14820571.jpg?type=m1&udate=20190629,"초보자와 비전공자를 위한 가장 쉬운 데이터 분석 입문서!

“서울이 가장 더웠던 날은 언제였을까?”
“우리 동네에는 남성과 여성 중 어떤 성별이 더 많이 살고 있을까?”
”출근 시간대 사람들이 가장 많이 타고 내리는 역은 어디일까?“

데이터 분석의 시작은 관심 있는 데이터에 호기심을 가지는... "
116406035X 9791164060351,진짜 진짜 쉬운 그림 그리기 (그림에 자신 없는 엄마를 위한),https://bookthumb-phinf.pstatic.net/cover/149/229/14922955.jpg?type=m1&udate=20190604,"사자, 호랑이, 나비, 꽃, 소방차, 엄마, 아빠…
아이가 그림을 그려 달라고 조르는데 그림에 자신이 없는 엄마라고요? 
그렇다면 이 책을 펼쳐 보세요. 
책에 나온 순서대로 따라 그리다 보면 순식간에 귀여운 그림이 완성! 
그림에 자신이 없는 곰손 엄마도 금손 엄마로 변신하지요.
또 엄마가 따라 그리는 모습을... "
1164060481 9791164060481,이상한 과자 가게 전천당 1,https://bookthumb-phinf.pstatic.net/cover/150/703/15070326.jpg?type=m1&udate=20190709,"일본에서 2013년에 1권이 첫 출간되어 6년 간 총 11권이 나왔다. 후속권이 나올 때마다 판타지 분야에서 1위를 하며 2019년 현재 85만 부 이상이 판매되었다. 또한 일본 어린이들이 뽑은 최고의 책(포플라사 주관)에 '추리 천재 엉덩이 탐정' 시리즈, '있으려나 서점'과 함께 나란히 선정되었다. 게다가 작가... "
116050671X 9791160506716,"시나공 컴퓨터활용능력 2급 실기 기출문제집 (2019,최신 기출문제 완벽복원)",https://bookthumb-phinf.pstatic.net/cover/143/725/14372558.jpg?type=m1&udate=20181221,"새롭게 출제된 기출문제를 유형별로 완벽하게 복원하였습니다.

‘기출유형별 기능 정리표’가 있어 필요한 부분만 집중적으로 학습할 수 있고, 자동 채점 프로그램이 들어 있어 간단하게 오답 체크를 하여 틀린 부분만 찾아서 효과적으로 학습할 수 있도록 도와줍니다."
1160507775 9791160507775,무작정 따라하기 파리 (2019-2020),https://bookthumb-phinf.pstatic.net/cover/149/213/14921374.jpg?type=m1&udate=20190628,"출국 전 후로 나눠 보는 분리형 가이드북
테마와 코스 정보가 2배!
무작정 따라하기 여행 시리즈출국 전 후로 나눠 보는 최초의 분리형 가이드북, 무작정 따라하기 여행 시리즈
[무작정 따라하기 여행 시리즈]는 출국 전 여행 계획을 더 쉽게 짤 수 있도록 도와주는 ‘1권 미리 보는 테마북’, 출국 후 여행을 더... "
1160507368 9791160507362,프리미어 프로 & 애프터 이펙트 CC 무작정 따라하기 (2019),https://bookthumb-phinf.pstatic.net/cover/146/503/14650325.jpg?type=m1&udate=20190404,"《프리미어 프로 & 애프터 이펙트 CC 2019 무작정 따라하기》는 영상 제작 및 편집과 모션 그래픽 디자인에 꼭 필요한 핵심 기능을 이론과 다양한 실습으로 구성하여 소개한다. 누구나 쉽게 영상 편집 및 디자인의 기초를 다질 수 있도록 친절하게 필수 기능을 설명하며, 크리에이티브한 실무 예제를 통해... "
1188991981 9791188991983,뚝딱뚝딱 만들기 한국사 (내 손으로 완성하는 역사 플랩북),https://bookthumb-phinf.pstatic.net/cover/148/200/14820028.jpg?type=m1&udate=20190430,"수천수만 년 전의 일들을 상상해야 하고, 많은 인물들과 어려운 용어들을 익혀야 하는 한국사. 쉽고 친절하게 공부를 도와주는 책들도 나와 있지만 여전히 어린이들이 소화하기 쉽지 않은 과목임은 분명합니다.
글을 읽으며 공부하는 한국사를 넘어 이제 내 손으로 한국사를 직접 완성해 봐요! 자르고, 붙이고... "
1160507538 9791160507539,"윈도우 10+엑셀&파워포인트&워드+한글 무작정 따라하기 (5권 합본, 모든 버전 사용가능,2019)",https://bookthumb-phinf.pstatic.net/cover/147/219/14721958.jpg?type=m1&udate=20190510,"검색보다 빠르고, 동료보다 친절하다!
회사에서 자주 사용하는 핵심 기능만 쏙 뽑아 업무에 딱 맞게 적용해 보세요.
_믿고 보는 최고의 오피스 핵심 실무서 
_단 한권으로 해결! 모든 버전 완벽 대응(오피스 2019 최신 버전 포함)
_우선순위 Top 20! 실무에 꼭 필요한 핵심 기능과 예제"
8962226863 9788962226867,기적의 계산법 1학년 세트 (전2권),https://bookthumb-phinf.pstatic.net/cover/122/114/12211446.jpg?type=m1&udate=20181003,"속도와 정확성을 한번에 잡는 연산 전문 프로그램 『기적의 계산법 1학년 세트』. 아이들이 집중하기에 알맞은 계산연습량을 딱 한 장에 담은 이 책은 하루에 한 장씩, 5일을 반복하는 것만으로도 충분한 학습효과를 낼 수 있도록 구성되었다. ‘속도’와 ‘정확성’이 중요한 초등 계산력을 향상시킬 수 있도록... "
1160506876 9791160506877,1등 엄마의 맛있는 매일밥상,https://bookthumb-phinf.pstatic.net/cover/143/864/14386442.jpg?type=m1&udate=20190124,"냉장고 속에 있는 흔한 재료들로 맛있게 그리고 근사하게 차려지는 1등엄마의 쉽고 빠른 집밥 레시피!
냉장고 속에 있는 흔한 재료들로 맛있게 그리고 근사하게 차려지는 1등엄마의 쉽고 빠른 집밥 레시피!
결혼 후부터 본격적으로 요리를 접하게 되면서 자신만의 계량 노트를 적기 시작했고, 2014년도 요리... "
1188991817 9791188991815,기적의 중학연산 2A,https://bookthumb-phinf.pstatic.net/cover/143/721/14372199.jpg?type=m1&udate=20190226,"수학에서 문제를 잘 푸는 것은 매우 중요합니다. 하지만 무턱대고 어려운 문제에 도전한다고 다 풀 수 있는 것은 아닙니다. 그래서 중학교에서도 연산 훈련은 꼭 필요합니다.
[기적의 중학연산] 시리즈는 모든 학생이 중학 수학의 기본기인 연산을 쉽게 정복할 수 있도록 구성한 중학수학의 입문서입니다. 
중학교... "
1160505381 9791160505382,"시나공 Summary 워드프로세서 필기 (2019,핵심요약+기출문제=초단기 합격)",https://bookthumb-phinf.pstatic.net/cover/140/073/14007388.jpg?type=m1&udate=20190204,"시험 날짜는 다가오는데 공부할 시간이 없다면? 시나공 SUMMARY 시리즈!합격에 꼭 필요한 핵심 개념과 이 이론이 어떻게 문제로 출제되는지 확인할 수 있도록 ‘핵심’과 관련하여 출제되었던 모든 문제를 단답형 또는 O, X 등으로 변형하여 수록하였습니다. 이 문제만 모두 이해한다면 합격에 대한... "
8962226871 9788962226874,기적의 계산법 2학년 세트 (전2권),https://bookthumb-phinf.pstatic.net/cover/122/114/12211447.jpg?type=m1&udate=20181003,"속도와 정확성을 한번에 잡는 연산 전문 프로그램 『기적의 계산법 2학년 세트』. 아이들이 집중하기에 알맞은 계산연습량을 딱 한 장에 담은 이 책은 하루에 한 장씩, 5일을 반복하는 것만으로도 충분한 학습효과를 낼 수 있도록 구성되었다. ‘속도’와 ‘정확성’이 중요한 초등 계산력을 향상시킬 수 있도록... "
1160505225 9791160505221,Node.js 교과서 (기본기에 충실한 노드제이에스 10 입문서),https://bookthumb-phinf.pstatic.net/cover/137/995/13799585.jpg?type=m1&udate=20190308,"노드의 기본부터 실무까지, 전 과정을 한 권에 담았다!  
다양한 서비스를 직접 만드는, 실무에 가장 가까운 강의!
Node.js 10 + 자바스크립트 ES2018, 최신 문법으로 배우자.

서버와 데이터베이스 개념을 시작으로 노드의 기본 개념을 차근차근 설명해나간다. 군더더기 없는 직관적인 설명, 풍부한 그림으로... "
